Time,Wind1VelX,Wind1VelY,Wind1VelZ,PtfmSurge,PtfmSway,PtfmHeave,PtfmRoll,PtfmPitch,PtfmYaw,YawBrMzp,TTDspFA,TwrBsFxt,TwrBsFyt,TwrBsFzt,TwrBsMxt,TwrBsMyt,TwrBsMzt,RtArea,B1N3Clrnc,B2N3Clrnc,B3N3Clrnc,GenPwr,GenTq,Wave1Elev,HydroFxi,HydroFyi,HydroFzi,HydroMxi,HydroMyi,HydroMzi,B1Surge,B1Sway,B1Heave,B1Roll,B1Pitch,B1Yaw,B1TVxi,B1TVyi,B1TVzi,B1RVxi,B1RVyi,B1RVzi,B1TAxi,B1TAyi,B1TAzi,B1RAxi,B1RAyi,B1RAzi,B1WvsFxi,B1WvsFyi,B1WvsFzi,B1WvsMxi,B1WvsMyi,B1WvsMzi,B1HDSFxi,B1HDSFyi,B1HDSFzi,B1HDSMxi,B1HDSMyi,B1HDSMzi,B1RdtFxi,B1RdtFyi,B1RdtFzi,B1RdtMxi,B1RdtMyi,B1RdtMzi,FAIRTEN1,FAIRTEN2,FAIRTEN3,ANCHTEN1,ANCHTEN2,ANCHTEN3
5.950000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.572406E+01,-1.426609E-02,-7.266033E-01,7.322489E-02,4.592260E+00,2.476883E-03,-1.949860E+02,-3.096499E-02,3.061311E+02,-6.971494E+00,-5.694477E+03,8.580538E+02,2.874612E+03,-1.949367E+02,1.244553E+04,6.247511E+01,6.258820E+01,1.029513E+01,7.510864E+02,9.993292E+00,1.303396E+00,3.343193E+07,2.791896E+03,5.228249E+07,-5.259695E+05,-1.173941E+07,-2.866452E+05,5.572406E+01,-1.426609E-02,-7.266033E-01,1.278015E-03,8.015006E-02,4.322976E-05,1.142668E+01,-5.154057E-03,-7.181278E-01,3.704699E-04,-1.477276E-02,-3.697471E-05,-4.854198E-01,2.077349E-03,-2.235808E-01,-1.154219E-04,-1.471874E-02,3.047440E-06,-4.993479E+06,-8.188391E-01,-2.393444E+06,2.403278E+00,1.179644E+08,-8.845021E+00,0.000000E+00,0.000000E+00,1.426670E+08,4.852438E+05,3.051426E+07,0.000000E+00,2.577888E+06,-1.737445E+03,3.411284E+06,6.776334E+05,6.880542E+07,-1.126056E+04,5.406077E+05,3.518042E+07,5.388460E+05,3.000833E+05,3.334283E+07,2.981140E+05
5.962500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.586686E+01,-1.433034E-02,-7.355974E-01,7.349005E-02,4.581614E+00,2.471634E-03,-9.601569E+01,-1.254289E-02,3.269906E+02,-3.420395E+00,-5.695794E+03,6.574927E+02,5.739821E+03,-9.596632E+01,1.244582E+04,6.249488E+01,6.257023E+01,1.023068E+01,7.485251E+02,9.967304E+00,1.291572E+00,3.350180E+07,3.229941E+02,5.230533E+07,-3.405049E+05,-1.497746E+07,-3.818218E+05,5.586686E+01,-1.433034E-02,-7.355974E-01,1.282643E-03,7.996426E-02,4.313815E-05,1.142059E+01,-5.125225E-03,-7.209147E-01,3.688960E-04,-1.495488E-02,-3.688598E-05,-4.889073E-01,2.547013E-03,-2.222965E-01,-1.365310E-04,-1.444077E-02,1.085346E-05,-5.049748E+06,-8.230463E-01,-2.377707E+06,2.491813E+00,1.188632E+08,-8.869011E+00,0.000000E+00,0.000000E+00,1.427014E+08,4.870117E+05,3.044352E+07,0.000000E+00,2.623748E+06,-2.882468E+03,3.392410E+06,7.904668E+05,6.635485E+07,-4.780669E+04,5.418142E+05,3.529278E+07,5.400912E+05,3.013288E+05,3.345712E+07,2.993916E+05
5.975000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.600957E+01,-1.439419E-02,-7.446261E-01,7.375399E-02,4.570839E+00,2.466333E-03,-1.232329E+01,6.174723E-03,3.497971E+02,7.035463E-01,-5.697210E+03,4.439392E+02,8.689995E+03,-1.227440E+01,1.244614E+04,6.251456E+01,6.255216E+01,1.019575E+01,7.460149E+02,9.940824E+00,1.279748E+00,3.357047E+07,-2.571856E+03,5.232851E+07,-1.396354E+05,-1.830710E+07,-4.672835E+05,5.600957E+01,-1.439419E-02,-7.446261E-01,1.287250E-03,7.977620E-02,4.304564E-05,1.141446E+01,-5.090238E-03,-7.236856E-01,3.670517E-04,-1.513348E-02,-3.670533E-05,-4.921265E-01,3.069413E-03,-2.210151E-01,-1.596470E-04,-1.415220E-02,1.782158E-05,-5.106014E+06,-8.272533E-01,-2.361970E+06,2.580345E+00,1.197620E+08,-8.893000E+00,0.000000E+00,0.000000E+00,1.427359E+08,4.887713E+05,3.037192E+07,0.000000E+00,2.668842E+06,-4.201398E+03,3.373568E+06,9.132779E+05,6.385058E+07,-8.028339E+04,5.430099E+05,3.540520E+07,5.413301E+05,3.025723E+05,3.357148E+07,3.006838E+05
5.987500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.615222E+01,-1.445757E-02,-7.536894E-01,7.401648E-02,4.559938E+00,2.461028E-03,5.960061E+01,2.517081E-02,3.764563E+02,5.237174E+00,-5.699052E+03,2.218304E+02,1.177294E+04,5.964828E+01,1.244646E+04,6.253416E+01,6.253398E+01,1.019059E+01,7.435753E+02,9.914037E+00,1.267924E+00,3.363645E+07,-5.786400E+03,5.235210E+07,7.178838E+04,-2.177920E+07,-5.438639E+05,5.615222E+01,-1.445757E-02,-7.536894E-01,1.291831E-03,7.958593E-02,4.295304E-05,1.140829E+01,-5.048610E-03,-7.264405E-01,3.649136E-04,-1.530837E-02,-3.644397E-05,-4.949125E-01,3.625889E-03,-2.197550E-01,-1.841971E-04,-1.384588E-02,2.440623E-05,-5.162283E+06,-8.314605E-01,-2.346232E+06,2.668881E+00,1.206608E+08,-8.916989E+00,0.000000E+00,0.000000E+00,1.427705E+08,4.905214E+05,3.029949E+07,0.000000E+00,2.712687E+06,-5.622145E+03,3.355032E+06,1.043523E+06,6.125490E+07,-1.109073E+05,5.441946E+05,3.551768E+07,5.425595E+05,3.038243E+05,3.368589E+07,3.019962E+05
6.000000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.629478E+01,-1.452038E-02,-7.627871E-01,7.427733E-02,4.548913E+00,2.455758E-03,1.257780E+02,4.442765E-02,4.084963E+02,9.952945E+00,-5.701186E+03,-2.787251E+00,1.502673E+04,1.258234E+02,1.244679E+04,6.255363E+01,6.251568E+01,1.021525E+01,7.412244E+02,9.887135E+00,1.256101E+00,3.369876E+07,-9.128984E+03,5.237638E+07,2.874688E+05,-2.543941E+07,-6.160659E+05,5.629478E+01,-1.452038E-02,-7.627871E-01,1.296384E-03,7.939351E-02,4.286107E-05,1.140210E+01,-5.000028E-03,-7.291799E-01,3.624675E-04,-1.547931E-02,-3.610031E-05,-4.970795E-01,4.202504E-03,-2.185228E-01,-2.092165E-04,-1.351685E-02,3.086499E-05,-5.218549E+06,-8.356676E-01,-2.330495E+06,2.757413E+00,1.215597E+08,-8.940978E+00,0.000000E+00,0.000000E+00,1.428052E+08,4.922606E+05,3.022622E+07,0.000000E+00,2.754497E+06,-7.136614E+03,3.336900E+06,1.175429E+06,5.854785E+07,-1.409362E+05,5.453671E+05,3.563022E+07,5.437758E+05,3.050917E+05,3.380036E+07,3.033306E+05
6.012500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.643727E+01,-1.458253E-02,-7.719189E-01,7.453629E-02,4.537767E+00,2.450565E-03,1.923337E+02,6.392647E-02,4.470023E+02,1.460159E+01,-5.703678E+03,-2.232936E+02,1.847740E+04,1.923765E+02,1.244712E+04,6.257296E+01,6.249725E+01,1.026966E+01,7.389779E+02,9.860297E+00,1.243503E+00,3.375662E+07,-1.242919E+04,5.240170E+07,4.995326E+05,-2.932181E+07,-6.933711E+05,5.643727E+01,-1.458253E-02,-7.719189E-01,1.300904E-03,7.919897E-02,4.277043E-05,1.139587E+01,-4.944249E-03,-7.319040E-01,3.597136E-04,-1.564601E-02,-3.567545E-05,-4.985337E-01,4.770632E-03,-2.172401E-01,-2.337761E-04,-1.316292E-02,3.630805E-05,-5.271832E+06,-8.399297E-01,-2.313252E+06,2.836359E+00,1.223864E+08,-8.966643E+00,0.000000E+00,0.000000E+00,1.428401E+08,4.939873E+05,3.015216E+07,0.000000E+00,2.793860E+06,-8.638414E+03,3.318016E+06,1.304732E+06,5.572158E+07,-1.660409E+05,5.465234E+05,3.574282E+07,5.449722E+05,3.063781E+05,3.391489E+07,3.046855E+05
6.025000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.657968E+01,-1.464395E-02,-7.810846E-01,7.479315E-02,4.526502E+00,2.445481E-03,2.640810E+02,8.364720E-02,4.924540E+02,1.894552E+01,-5.706433E+03,-4.333538E+02,2.213528E+04,2.641207E+02,1.244745E+04,6.259212E+01,6.247870E+01,1.035361E+01,7.368511E+02,9.833726E+00,1.230905E+00,3.380940E+07,-1.551702E+04,5.242768E+07,6.992486E+05,-3.342813E+07,-7.695013E+05,5.657968E+01,-1.464395E-02,-7.810846E-01,1.305387E-03,7.900237E-02,4.268169E-05,1.138964E+01,-4.881553E-03,-7.346111E-01,3.566598E-04,-1.580817E-02,-3.519357E-05,-4.992683E-01,5.296001E-03,-2.159852E-01,-2.569619E-04,-1.278037E-02,4.301369E-05,-5.325116E+06,-8.441920E-01,-2.296008E+06,2.915309E+00,1.232132E+08,-8.992310E+00,0.000000E+00,0.000000E+00,1.428751E+08,4.957000E+05,3.007731E+07,0.000000E+00,2.831062E+06,-9.983224E+03,3.299535E+06,1.427756E+06,5.274973E+07,-1.973179E+05,5.476599E+05,3.585548E+07,5.461422E+05,3.076833E+05,3.402947E+07,3.060562E+05
6.037500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.672201E+01,-1.470454E-02,-7.902841E-01,7.504772E-02,4.515124E+00,2.440545E-03,3.435503E+02,1.035684E-01,5.446827E+02,2.279668E+01,-5.709389E+03,-6.278442E+02,2.599362E+04,3.435869E+02,1.244778E+04,6.261108E+01,6.246003E+01,1.046676E+01,7.348556E+02,9.807599E+00,1.218307E+00,3.385744E+07,-1.828363E+04,5.245422E+07,8.835726E+05,-3.775744E+07,-8.517490E+05,5.672201E+01,-1.470454E-02,-7.902841E-01,1.309830E-03,7.880379E-02,4.259556E-05,1.138340E+01,-4.812612E-03,-7.373031E-01,3.533239E-04,-1.596540E-02,-3.460769E-05,-4.992612E-01,5.775181E-03,-2.147652E-01,-2.781548E-04,-1.237037E-02,4.978265E-05,-5.378398E+06,-8.484541E-01,-2.278765E+06,2.994255E+00,1.240400E+08,-9.017975E+00,0.000000E+00,0.000000E+00,1.429103E+08,4.973973E+05,3.000170E+07,0.000000E+00,2.865840E+06,-1.120173E+04,3.281557E+06,1.540327E+06,4.964280E+07,-2.289308E+05,5.487684E+05,3.596821E+07,5.472771E+05,3.090041E+05,3.414410E+07,3.074352E+05
6.050000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.686427E+01,-1.476424E-02,-7.995171E-01,7.529978E-02,4.503635E+00,2.435811E-03,4.302628E+02,1.236673E-01,6.029097E+02,2.604353E+01,-5.712458E+03,-8.035303E+02,3.002953E+04,4.302963E+02,1.244811E+04,6.262981E+01,6.244123E+01,1.060858E+01,7.330006E+02,9.782090E+00,1.205708E+00,3.390112E+07,-2.058069E+04,5.248126E+07,1.047277E+06,-4.228133E+07,-9.388752E+05,5.686427E+01,-1.476424E-02,-7.995171E-01,1.314229E-03,7.860326E-02,4.251292E-05,1.137716E+01,-4.737936E-03,-7.399801E-01,3.497370E-04,-1.611739E-02,-3.394318E-05,-4.986306E-01,6.188156E-03,-2.135633E-01,-2.967004E-04,-1.193609E-02,5.672109E-05,-5.431683E+06,-8.527164E-01,-2.261522E+06,3.073205E+00,1.248668E+08,-9.043641E+00,0.000000E+00,0.000000E+00,1.429456E+08,4.990780E+05,2.992536E+07,0.000000E+00,2.898705E+06,-1.221998E+04,3.263838E+06,1.639430E+06,4.641327E+07,-2.613998E+05,5.498436E+05,3.608100E+07,5.483695E+05,3.103343E+05,3.425880E+07,3.088131E+05
6.062500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.700644E+01,-1.482297E-02,-8.087835E-01,7.554919E-02,4.492039E+00,2.431324E-03,5.208247E+02,1.439198E-01,6.658752E+02,2.865621E+01,-5.715524E+03,-9.592089E+02,3.420712E+04,5.208550E+02,1.244843E+04,6.264831E+01,6.242231E+01,1.077849E+01,7.312914E+02,9.757355E+00,1.193110E+00,3.394139E+07,-2.244829E+04,5.250845E+07,1.189860E+06,-4.696133E+07,-1.028510E+06,5.700644E+01,-1.482297E-02,-8.087835E-01,1.318582E-03,7.840087E-02,4.243461E-05,1.137093E+01,-4.658413E-03,-7.426419E-01,3.459292E-04,-1.626386E-02,-3.318992E-05,-4.974965E-01,6.531784E-03,-2.123732E-01,-3.127261E-04,-1.148241E-02,6.346835E-05,-5.484964E+06,-8.569785E-01,-2.244278E+06,3.152152E+00,1.256936E+08,-9.069307E+00,0.000000E+00,0.000000E+00,1.429809E+08,5.007408E+05,2.984831E+07,0.000000E+00,2.930010E+06,-1.300694E+04,3.246286E+06,1.726248E+06,4.308637E+07,-2.929724E+05,5.508774E+05,3.619386E+07,5.494114E+05,3.116655E+05,3.437355E+07,3.101786E+05
6.075000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.714854E+01,-1.488068E-02,-8.180831E-01,7.579579E-02,4.480340E+00,2.427135E-03,6.095526E+02,1.643007E-01,7.318506E+02,3.068220E+01,-5.718449E+03,-1.095640E+03,3.847842E+04,6.095804E+02,1.244873E+04,6.266655E+01,6.240326E+01,1.097572E+01,7.297313E+02,9.733541E+00,1.180512E+00,3.397953E+07,-2.386969E+04,5.253579E+07,1.312708E+06,-5.174517E+07,-1.115550E+06,5.714854E+01,-1.488068E-02,-8.180831E-01,1.322886E-03,7.819669E-02,4.236151E-05,1.136472E+01,-4.574939E-03,-7.452890E-01,3.419318E-04,-1.640459E-02,-3.235533E-05,-4.960382E-01,6.816151E-03,-2.111852E-01,-3.261335E-04,-1.101625E-02,6.992780E-05,-5.538248E+06,-8.612407E-01,-2.227035E+06,3.231098E+00,1.265204E+08,-9.094973E+00,0.000000E+00,0.000000E+00,1.430165E+08,5.023848E+05,2.977057E+07,0.000000E+00,2.960352E+06,-1.363660E+04,3.228756E+06,1.799214E+06,3.969650E+07,-3.231815E+05,5.518632E+05,3.630679E+07,5.503964E+05,3.129872E+05,3.448835E+07,3.115200E+05
6.087500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.729056E+01,-1.493733E-02,-8.274157E-01,7.603944E-02,4.468543E+00,2.423293E-03,6.894011E+02,1.847841E-01,7.988967E+02,3.222169E+01,-5.721170E+03,-1.214954E+03,4.278956E+04,6.894266E+02,1.244903E+04,6.268454E+01,6.238409E+01,1.119941E+01,7.283185E+02,9.710761E+00,1.167914E+00,3.401692E+07,-2.495522E+04,5.256273E+07,1.418828E+06,-5.657544E+07,-1.190964E+06,5.729056E+01,-1.493733E-02,-8.274157E-01,1.327139E-03,7.799079E-02,4.229445E-05,1.135852E+01,-4.488110E-03,-7.479211E-01,3.377785E-04,-1.653948E-02,-3.144215E-05,-4.944493E-01,7.044366E-03,-2.099816E-01,-3.374533E-04,-1.054520E-02,7.661287E-05,-5.591532E+06,-8.655030E-01,-2.209791E+06,3.310048E+00,1.273472E+08,-9.120639E+00,0.000000E+00,0.000000E+00,1.430521E+08,5.040092E+05,2.969218E+07,0.000000E+00,2.990315E+06,-1.408408E+04,3.210989E+06,1.861890E+06,3.628175E+07,-3.545301E+05,5.527950E+05,3.641978E+07,5.513194E+05,3.142881E+05,3.460322E+07,3.128252E+05
6.100000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.743250E+01,-1.499288E-02,-8.367811E-01,7.628006E-02,4.456650E+00,2.419850E-03,7.543761E+02,2.053439E-01,8.649055E+02,3.340080E+01,-5.723574E+03,-1.320027E+03,4.708279E+04,7.543997E+02,1.244931E+04,6.270225E+01,6.236480E+01,1.144859E+01,7.270496E+02,9.689120E+00,1.155316E+00,3.405518E+07,-2.579213E+04,5.258937E+07,1.511986E+06,-6.138880E+07,-1.256935E+06,5.743250E+01,-1.499288E-02,-8.367811E-01,1.331338E-03,7.778323E-02,4.223436E-05,1.135235E+01,-4.398704E-03,-7.505380E-01,3.334914E-04,-1.666850E-02,-3.044122E-05,-4.929315E-01,7.235873E-03,-2.087582E-01,-3.471595E-04,-1.007767E-02,8.159714E-05,-5.644814E+06,-8.697652E-01,-2.192548E+06,3.388995E+00,1.281739E+08,-9.146304E+00,0.000000E+00,0.000000E+00,1.430879E+08,5.056132E+05,2.961316E+07,0.000000E+00,3.020496E+06,-1.443531E+04,3.192924E+06,1.916040E+06,3.288588E+07,-3.776415E+05,5.536676E+05,3.653285E+07,5.521773E+05,3.155563E+05,3.471813E+07,3.140825E+05
6.112500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.757437E+01,-1.504729E-02,-8.461791E-01,7.651755E-02,4.444668E+00,2.416847E-03,8.008621E+02,2.259536E-01,9.278793E+02,3.434209E+01,-5.725587E+03,-1.413760E+03,5.130327E+04,8.008834E+02,1.244958E+04,6.271968E+01,6.234538E+01,1.172217E+01,7.259175E+02,9.668690E+00,1.142718E+00,3.409560E+07,-2.644972E+04,5.261535E+07,1.594885E+06,-6.612333E+07,-1.308650E+06,5.757437E+01,-1.504729E-02,-8.461791E-01,1.335483E-03,7.757410E-02,4.218195E-05,1.134619E+01,-4.307063E-03,-7.531395E-01,3.290919E-04,-1.679173E-02,-2.939877E-05,-4.917228E-01,7.391992E-03,-2.074961E-01,-3.556696E-04,-9.620683E-03,8.528083E-05,-5.698098E+06,-8.740274E-01,-2.175305E+06,3.467944E+00,1.290007E+08,-9.171970E+00,0.000000E+00,0.000000E+00,1.431238E+08,5.071961E+05,2.953353E+07,0.000000E+00,3.051854E+06,-1.466339E+04,3.174282E+06,1.964560E+06,2.953929E+07,-3.944677E+05,5.544782E+05,3.664598E+07,5.529684E+05,3.167803E+05,3.483311E+07,3.152813E+05
6.125000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.771616E+01,-1.510055E-02,-8.556095E-01,7.675183E-02,4.432600E+00,2.414309E-03,8.284050E+02,2.465873E-01,9.863480E+02,3.514417E+01,-5.727142E+03,-1.498579E+03,5.540882E+04,8.284243E+02,1.244984E+04,6.273684E+01,6.232585E+01,1.201899E+01,7.249126E+02,9.649511E+00,1.130120E+00,3.413948E+07,-2.701946E+04,5.264053E+07,1.670400E+06,-7.073691E+07,-1.346166E+06,5.771616E+01,-1.510055E-02,-8.556095E-01,1.339572E-03,7.736346E-02,4.213765E-05,1.134005E+01,-4.213657E-03,-7.557249E-01,3.245900E-04,-1.690932E-02,-2.831614E-05,-4.909266E-01,7.532542E-03,-2.061890E-01,-3.633372E-04,-9.180844E-03,8.755807E-05,-5.751380E+06,-8.782896E-01,-2.158062E+06,3.546891E+00,1.298275E+08,-9.197636E+00,0.000000E+00,0.000000E+00,1.431598E+08,5.087576E+05,2.945334E+07,0.000000E+00,3.084472E+06,-1.486684E+04,3.154971E+06,2.008316E+06,2.628055E+07,-4.044956E+05,5.552244E+05,3.675917E+07,5.536931E+05,3.179491E+05,3.494814E+07,3.164123E+05
6.137500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.785787E+01,-1.515263E-02,-8.650721E-01,7.698284E-02,4.420448E+00,2.412253E-03,8.386645E+02,2.672194E-01,1.039289E+03,3.586603E+01,-5.728247E+03,-1.576032E+03,5.936895E+04,8.386820E+02,1.245008E+04,6.275374E+01,6.230621E+01,1.233780E+01,7.240238E+02,9.631605E+00,1.116825E+00,3.418769E+07,-2.752289E+04,5.266506E+07,1.740725E+06,-7.520299E+07,-1.367121E+06,5.785787E+01,-1.515263E-02,-8.650721E-01,1.343604E-03,7.715139E-02,4.210175E-05,1.133391E+01,-4.118590E-03,-7.582937E-01,3.200000E-04,-1.702152E-02,-2.721469E-05,-4.906216E-01,7.659310E-03,-2.047496E-01,-3.702950E-04,-8.763705E-03,8.943243E-05,-5.801277E+06,-8.825018E-01,-2.139394E+06,3.614308E+00,1.305769E+08,-9.224346E+00,0.000000E+00,0.000000E+00,1.431960E+08,5.102970E+05,2.937260E+07,0.000000E+00,3.118414E+06,-1.504603E+04,3.133708E+06,2.048110E+06,2.314287E+07,-4.126134E+05,5.559065E+05,3.687243E+07,5.543539E+05,3.190528E+05,3.506323E+07,3.174679E+05
6.150000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.799950E+01,-1.520351E-02,-8.745668E-01,7.721052E-02,4.408219E+00,2.410689E-03,8.337932E+02,2.878255E-01,1.086099E+03,3.652878E+01,-5.728869E+03,-1.646783E+03,6.316484E+04,8.338088E+02,1.245030E+04,6.277040E+01,6.228646E+01,1.267728E+01,7.232385E+02,9.614964E+00,1.103530E+00,3.424049E+07,-2.802057E+04,5.268873E+07,1.805884E+06,-7.949341E+07,-1.376145E+06,5.799950E+01,-1.520351E-02,-8.745668E-01,1.347578E-03,7.693794E-02,4.207446E-05,1.132778E+01,-4.022059E-03,-7.608435E-01,3.153284E-04,-1.712863E-02,-2.608701E-05,-4.909126E-01,7.772510E-03,-2.032588E-01,-3.768185E-04,-8.370326E-03,9.027452E-05,-5.851174E+06,-8.867143E-01,-2.120726E+06,3.681727E+00,1.313264E+08,-9.251057E+00,0.000000E+00,0.000000E+00,1.432323E+08,5.118141E+05,2.929134E+07,0.000000E+00,3.154264E+06,-1.517891E+04,3.111682E+06,2.085912E+06,2.012519E+07,-4.157579E+05,5.565268E+05,3.698575E+07,5.549558E+05,3.200833E+05,3.517837E+07,3.184422E+05
6.162500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.814106E+01,-1.525317E-02,-8.840932E-01,7.743480E-02,4.395915E+00,2.409624E-03,8.161292E+02,3.083823E-01,1.126766E+03,3.712001E+01,-5.729043E+03,-1.710716E+03,6.679313E+04,8.161422E+02,1.245051E+04,6.278680E+01,6.226660E+01,1.303611E+01,7.225441E+02,9.599569E+00,1.090235E+00,3.429764E+07,-2.843740E+04,5.271144E+07,1.865932E+06,-8.360360E+07,-1.376024E+06,5.814106E+01,-1.525317E-02,-8.840932E-01,1.351492E-03,7.672319E-02,4.205588E-05,1.132164E+01,-3.924292E-03,-7.633746E-01,3.105807E-04,-1.723093E-02,-2.495874E-05,-4.918479E-01,7.875302E-03,-2.017127E-01,-3.825960E-04,-7.999618E-03,8.999629E-05,-5.901070E+06,-8.909266E-01,-2.102059E+06,3.749144E+00,1.320758E+08,-9.277767E+00,0.000000E+00,0.000000E+00,1.432687E+08,5.133084E+05,2.920957E+07,0.000000E+00,3.192400E+06,-1.531256E+04,3.088834E+06,2.119206E+06,1.721548E+07,-4.135014E+05,5.570872E+05,3.709912E+07,5.555022E+05,3.210340E+05,3.529357E+07,3.193313E+05
6.175000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.828254E+01,-1.530161E-02,-8.936511E-01,7.765564E-02,4.383539E+00,2.409054E-03,7.874789E+02,3.288676E-01,1.161811E+03,3.760619E+01,-5.728821E+03,-1.767190E+03,7.026474E+04,7.874888E+02,1.245070E+04,6.280294E+01,6.224663E+01,1.341290E+01,7.219271E+02,9.585370E+00,1.076940E+00,3.435907E+07,-2.880971E+04,5.273342E+07,1.919042E+06,-8.754960E+07,-1.365133E+06,5.828254E+01,-1.530161E-02,-8.936511E-01,1.355347E-03,7.650719E-02,4.204592E-05,1.131548E+01,-3.825311E-03,-7.658862E-01,3.057678E-04,-1.732869E-02,-2.384139E-05,-4.933092E-01,7.955026E-03,-2.001240E-01,-3.877871E-04,-7.651250E-03,8.938526E-05,-5.950968E+06,-8.951391E-01,-2.083391E+06,3.816564E+00,1.328252E+08,-9.304479E+00,0.000000E+00,0.000000E+00,1.433052E+08,5.147796E+05,2.912734E+07,0.000000E+00,3.232132E+06,-1.535125E+04,3.065354E+06,2.150218E+06,1.442136E+07,-4.096790E+05,5.575928E+05,3.721255E+07,5.560005E+05,3.219001E+05,3.540882E+07,3.201330E+05
6.187500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.842395E+01,-1.534880E-02,-9.032402E-01,7.787301E-02,4.371094E+00,2.408968E-03,7.485211E+02,3.492602E-01,1.192320E+03,3.794049E+01,-5.728314E+03,-1.815275E+03,7.360513E+04,7.485278E+02,1.245088E+04,6.281884E+01,6.222657E+01,1.380629E+01,7.213745E+02,9.572302E+00,1.063645E+00,3.442387E+07,-2.905304E+04,5.275462E+07,1.965209E+06,-9.135930E+07,-1.346462E+06,5.842395E+01,-1.534880E-02,-9.032402E-01,1.359140E-03,7.628999E-02,4.204442E-05,1.130931E+01,-3.725567E-03,-7.683778E-01,3.008939E-04,-1.742219E-02,-2.272969E-05,-4.952220E-01,8.022777E-03,-1.984909E-01,-3.920245E-04,-7.320482E-03,8.780191E-05,-6.000864E+06,-8.993514E-01,-2.064723E+06,3.883981E+00,1.335746E+08,-9.331188E+00,0.000000E+00,0.000000E+00,1.433418E+08,5.162275E+05,2.904465E+07,0.000000E+00,3.273338E+06,-1.539824E+04,3.041213E+06,2.175356E+06,1.171499E+07,-4.011768E+05,5.580490E+05,3.732603E+07,5.564570E+05,3.226785E+05,3.552413E+07,3.208466E+05
6.200000E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.856528E+01,-1.539474E-02,-9.128604E-01,7.808684E-02,4.358584E+00,2.409352E-03,6.994215E+02,3.695399E-01,1.219690E+03,3.808048E+01,-5.727610E+03,-1.854107E+03,7.684854E+04,6.994243E+02,1.245104E+04,6.283447E+01,6.220640E+01,1.421494E+01,7.208738E+02,9.560290E+00,1.050350E+00,3.449107E+07,-2.914254E+04,5.277546E+07,2.002946E+06,-9.507141E+07,-1.320650E+06,5.856528E+01,-1.539474E-02,-9.128604E-01,1.362872E-03,7.607165E-02,4.205113E-05,1.130310E+01,-3.625020E-03,-7.708487E-01,2.959761E-04,-1.751161E-02,-2.164725E-05,-4.974349E-01,8.064401E-03,-1.968334E-01,-3.951994E-04,-7.002716E-03,8.524398E-05,-6.050760E+06,-9.035636E-01,-2.046056E+06,3.951398E+00,1.343241E+08,-9.357899E+00,0.000000E+00,0.000000E+00,1.433786E+08,5.176517E+05,2.896152E+07,0.000000E+00,3.315464E+06,-1.537096E+04,3.016706E+06,2.195040E+06,9.075878E+06,-3.879836E+05,5.584615E+05,3.743955E+07,5.568783E+05,3.233679E+05,3.563949E+07,3.214732E+05
6.212500E+00,8.000000E+00,0.000000E+00,0.000000E+00,5.870653E+01,-1.543943E-02,-9.225113E-01,7.829712E-02,4.346012E+00,2.410183E-03,6.397921E+02,3.896871E-01,1.245546E+03,3.799535E+01,-5.726806E+03,-1.883119E+03,8.003530E+04,6.397900E+02,1.245117E+04,6.284982E+01,6.218613E+01,1.463753E+01,7.204129E+02,9.549249E+00,1.037055E+00,3.455946E+07,-2.906232E+04,5.279591E+07,2.031451E+06,-9.873165E+07,-1.282963E+06,5.870653E+01,-1.543943E-02,-9.225113E-01,1.366543E-03,7.585222E-02,4.206564E-05,1.129687E+01,-3.524149E-03,-7.732989E-01,2.910240E-04,-1.759709E-02,-2.060281E-05,-4.997936E-01,8.079532E-03,-1.951574E-01,-3.972191E-04,-6.691899E-03,8.261809E-05,-6.100658E+06,-9.077761E-01,-2.027388E+06,4.018817E+00,1.350735E+08,-9.384609E+00,0.000000E+00,0.000000E+00,1.434154E+08,5.190520E+05,2.887798E+07,0.000000E+00,3.357968E+06,-1.527490E+04,2.991918E+06,2.208632E+06,6.473711E+06,-3.745135E+05,5.588372E+05,3.755312E+07,5.572711E+05,3.239683E+05,3.575490E+07,3.220145E+05
