
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jul-2025 at 09:04:37.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    1.7280   5.6405288E+05   4.9355172E+05   5.7032581E+05   2.3904600E+05   2.3878373E+05   2.3904217E+05   3.4982725E+05   2.7590522E+05   3.5687156E+05   1.4653372E+04   2.1903549E+04   1.4653371E+04   3.2683744E+05   1.2381788E+05  -1.5017931E+04   2.7553834E+05  -1.8343704E-30  -1.4223317E+04   3.3343091E+05  -1.2631467E+05  -1.5025302E+04   1.8545090E+02  -7.8580887E+01  -1.4651987E+04   1.6927650E+04   0.0000000E+00  -1.3900364E+04   1.8541641E+02   7.8566277E+01  -1.4651987E+04  -3.3777625E+05  -1.1653312E+05  -4.3644347E+05  -1.3907201E+01  -7.3586334E-03  -1.0554425E+01  -2.9503566E+05   5.8760242E+01  -3.9566053E+05  -1.3907201E+01  -7.3586334E-03  -1.0554425E+01  -3.4164319E+05   1.1800396E+05  -4.4116494E+05  -1.3907201E+01  -7.3586334E-03  -1.0554425E+01  -2.3268732E+04  -3.6120803E+03  -2.3788339E+05   5.4084278E+01  -1.7958407E-03  -9.4780331E+00  -2.5124031E+04   5.3921333E+01  -2.3745831E+05   5.4084278E+01  -1.7958407E-03  -9.4780331E+00  -2.3268490E+04   3.7215110E+03  -2.3787788E+05   5.4084278E+01  -1.7958407E-03  -9.4780331E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005581E+01  -5.0000706E+01  -4.9632339E+01  -4.8790188E+01  -4.7516224E+01  -4.5846886E+01  -4.3819252E+01  -4.1474438E+01  -3.8846489E+01  -3.5963902E+01  -3.2856159E+01  -2.9544081E+01  -2.6048784E+01  -2.2385143E+01  -1.8573383E+01  -1.4625149E+01  -1.0554425E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005585E+01  -5.0001022E+01  -4.9639462E+01  -4.8770432E+01  -4.7439972E+01  -4.5701557E+01  -4.3626644E+01  -4.1254826E+01  -3.8618286E+01  -3.5729130E+01  -3.2618294E+01  -2.9317177E+01  -2.5850697E+01  -2.2225548E+01  -1.8458538E+01  -1.4564493E+01  -1.0554425E+01
    1.7310   5.6224525E+05   4.9277375E+05   5.6849812E+05   2.3901592E+05   2.3870956E+05   2.3901211E+05   3.4785281E+05   2.7484838E+05   3.5466591E+05   1.4653408E+04   2.1905705E+04   1.4653407E+04   3.2499347E+05   1.2310706E+05  -1.5015865E+04   2.7448016E+05  -2.0163104E-30  -1.4222161E+04   3.3137069E+05  -1.2552168E+05  -1.5022992E+04   1.8806865E+02  -7.9690102E+01  -1.4651984E+04   1.6930441E+04   0.0000000E+00  -1.3900361E+04   1.8803302E+02   7.9675011E+01  -1.4651984E+04  -3.3665753E+05  -1.1616288E+05  -4.3507200E+05  -1.3907003E+01  -7.3626377E-03  -1.0556037E+01  -2.9456000E+05   5.7877254E+01  -3.9504475E+05  -1.3907003E+01  -7.3626377E-03  -1.0556037E+01  -3.4051200E+05   1.1762748E+05  -4.3977888E+05  -1.3907003E+01  -7.3626377E-03  -1.0556037E+01  -2.3230240E+04  -3.6038372E+03  -2.3785705E+05   5.4084427E+01  -1.8071592E-03  -9.4764709E+00  -2.5079941E+04   5.3851131E+01  -2.3738839E+05   5.4084427E+01  -1.8071592E-03  -9.4764709E+00  -2.3230006E+04   3.7131604E+03  -2.3785156E+05   5.4084427E+01  -1.8071592E-03  -9.4764709E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005581E+01  -5.0000713E+01  -4.9632927E+01  -4.8791290E+01  -4.7517567E+01  -4.5848316E+01  -4.3820747E+01  -4.1476048E+01  -3.8848209E+01  -3.5965748E+01  -3.2858032E+01  -2.9545967E+01  -2.6050598E+01  -2.2386950E+01  -1.8575113E+01  -1.4626842E+01  -1.0556037E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005585E+01  -5.0001041E+01  -4.9640114E+01  -4.8771736E+01  -4.7441513E+01  -4.5702923E+01  -4.3627937E+01  -4.1256371E+01  -3.8619995E+01  -3.5731064E+01  -3.2620079E+01  -2.9318892E+01  -2.5852392E+01  -2.2227337E+01  -1.8460192E+01  -1.4566104E+01  -1.0556037E+01
    1.7340   5.6049950E+05   4.9218241E+05   5.6663012E+05   2.3898536E+05   2.3863461E+05   2.3898158E+05   3.4593756E+05   2.7387419E+05   3.5247016E+05   1.4653445E+04   2.1907836E+04   1.4653444E+04   3.2320484E+05   1.2241732E+05  -1.5013862E+04   2.7350472E+05  -2.2159882E-30  -1.4221097E+04   3.2931966E+05  -1.2473231E+05  -1.5020693E+04   1.9068365E+02  -8.0798164E+01  -1.4651981E+04   1.6933201E+04   0.0000000E+00  -1.3900357E+04   1.9064688E+02   8.0782578E+01  -1.4651981E+04  -3.3557666E+05  -1.1580559E+05  -4.3374766E+05  -1.3906807E+01  -7.3665008E-03  -1.0557649E+01  -2.9419847E+05   5.7015957E+01  -3.9457669E+05  -1.3906807E+01  -7.3665008E-03  -1.0557649E+01  -3.3935631E+05   1.1724243E+05  -4.3836194E+05  -1.3906807E+01  -7.3665008E-03  -1.0557649E+01  -2.3191750E+04  -3.5956108E+03  -2.3783023E+05   5.4084572E+01  -1.8184328E-03  -9.4749079E+00  -2.5035830E+04   5.3777424E+01  -2.3731767E+05   5.4084572E+01  -1.8184328E-03  -9.4749079E+00  -2.3191523E+04   3.7048191E+03  -2.3782478E+05   5.4084572E+01  -1.8184328E-03  -9.4749079E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005581E+01  -5.0000725E+01  -4.9633507E+01  -4.8792385E+01  -4.7518906E+01  -4.5849751E+01  -4.3822243E+01  -4.1477661E+01  -3.8849934E+01  -3.5967598E+01  -3.2859905E+01  -2.9547857E+01  -2.6052414E+01  -2.2388756E+01  -1.8576843E+01  -1.4628535E+01  -1.0557649E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005585E+01  -5.0001060E+01  -4.9640766E+01  -4.8773045E+01  -4.7443054E+01  -4.5704292E+01  -4.3629238E+01  -4.1257923E+01  -3.8621708E+01  -3.5733002E+01  -3.2621868E+01  -2.9320612E+01  -2.5854090E+01  -2.2229128E+01  -1.8461847E+01  -1.4567716E+01  -1.0557649E+01
    1.7370   5.5882431E+05   4.9179228E+05   5.6475862E+05   2.3895553E+05   2.3856128E+05   2.3895177E+05   3.4407388E+05   2.7300634E+05   3.5031175E+05   1.4653482E+04   2.1909941E+04   1.4653481E+04   3.2146444E+05   1.2174597E+05  -1.5011915E+04   2.7263575E+05  -2.4353657E-30  -1.4220150E+04   3.2730353E+05  -1.2395631E+05  -1.5018435E+04   1.9329553E+02  -8.1904884E+01  -1.4651979E+04   1.6935928E+04   0.0000000E+00  -1.3900354E+04   1.9325758E+02   8.1888809E+01  -1.4651979E+04  -3.3453900E+05  -1.1546312E+05  -4.3247719E+05  -1.3906610E+01  -7.3702219E-03  -1.0559261E+01  -2.9396000E+05   5.6177216E+01  -3.9426788E+05  -1.3906610E+01  -7.3702219E-03  -1.0559261E+01  -3.3819866E+05   1.1685659E+05  -4.3694228E+05  -1.3906610E+01  -7.3702219E-03  -1.0559261E+01  -2.3153387E+04  -3.5874204E+03  -2.3780412E+05   5.4084717E+01  -1.8296610E-03  -9.4733448E+00  -2.4991969E+04   5.3700798E+01  -2.3724858E+05   5.4084717E+01  -1.8296610E-03  -9.4733448E+00  -2.3153164E+04   3.6965073E+03  -2.3779869E+05   5.4084717E+01  -1.8296610E-03  -9.4733448E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005581E+01  -5.0000732E+01  -4.9634083E+01  -4.8793480E+01  -4.7520248E+01  -4.5851181E+01  -4.3823742E+01  -4.1479279E+01  -3.8851662E+01  -3.5969452E+01  -3.2861786E+01  -2.9549749E+01  -2.6054232E+01  -2.2390564E+01  -1.8578575E+01  -1.4630229E+01  -1.0559261E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005585E+01  -5.0001080E+01  -4.9641415E+01  -4.8774353E+01  -4.7444599E+01  -4.5705669E+01  -4.3630547E+01  -4.1259483E+01  -3.8623428E+01  -3.5734943E+01  -3.2623665E+01  -2.9322338E+01  -2.5855791E+01  -2.2230923E+01  -1.8463505E+01  -1.4569328E+01  -1.0559261E+01
    1.7400   5.5722231E+05   4.9161906E+05   5.6291556E+05   2.3892717E+05   2.3849138E+05   2.3892339E+05   3.4224938E+05   2.7227669E+05   3.4821069E+05   1.4653520E+04   2.1912021E+04   1.4653520E+04   3.1976069E+05   1.2108862E+05  -1.5010009E+04   2.7190512E+05  -2.6767511E-30  -1.4219355E+04   3.2534100E+05  -1.2320075E+05  -1.5016236E+04   1.9590381E+02  -8.3010086E+01  -1.4651976E+04   1.6938621E+04   0.0000000E+00  -1.3900352E+04   1.9586470E+02   8.2993523E+01  -1.4651976E+04  -3.3354612E+05  -1.1513601E+05  -4.3126256E+05  -1.3906414E+01  -7.3738028E-03  -1.0560874E+01  -2.9385412E+05   5.5361942E+01  -3.9413075E+05  -1.3906414E+01  -7.3738028E-03  -1.0560874E+01  -3.3705841E+05   1.1647669E+05  -4.3554419E+05  -1.3906414E+01  -7.3738028E-03  -1.0560874E+01  -2.3115223E+04  -3.5792778E+03  -2.3777945E+05   5.4084866E+01  -1.8408427E-03  -9.4717798E+00  -2.4948553E+04   5.3621681E+01  -2.3718284E+05   5.4084866E+01  -1.8408427E-03  -9.4717798E+00  -2.3115006E+04   3.6882363E+03  -2.3777402E+05   5.4084866E+01  -1.8408427E-03  -9.4717798E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005581E+01  -5.0000744E+01  -4.9634655E+01  -4.8794571E+01  -4.7521587E+01  -4.5852615E+01  -4.3825241E+01  -4.1480900E+01  -3.8853390E+01  -3.5971310E+01  -3.2863667E+01  -2.9551643E+01  -2.6056049E+01  -2.2392376E+01  -1.8580309E+01  -1.4631923E+01  -1.0560874E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005585E+01  -5.0001099E+01  -4.9642063E+01  -4.8775661E+01  -4.7446148E+01  -4.5707058E+01  -4.3631863E+01  -4.1261051E+01  -3.8625153E+01  -3.5736893E+01  -3.2625465E+01  -2.9324070E+01  -2.5857494E+01  -2.2232718E+01  -1.8465164E+01  -1.4570940E+01  -1.0560874E+01
    1.7430   5.5569200E+05   4.9167500E+05   5.6112444E+05   2.3890048E+05   2.3842578E+05   2.3889667E+05   3.4045050E+05   2.7172038E+05   3.4617794E+05   1.4653559E+04   2.1914074E+04   1.4653558E+04   3.1808081E+05   1.2044044E+05  -1.5008130E+04   2.7134809E+05  -2.9428315E-30  -1.4218752E+04   3.2344234E+05  -1.2246952E+05  -1.5014110E+04   1.9850807E+02  -8.4113594E+01  -1.4651973E+04   1.6941281E+04   0.0000000E+00  -1.3900349E+04   1.9846780E+02   8.4096527E+01  -1.4651973E+04  -3.3259703E+05  -1.1482393E+05  -4.3010259E+05  -1.3906218E+01  -7.3772427E-03  -1.0562487E+01  -2.9388838E+05   5.4570545E+01  -3.9417497E+05  -1.3906218E+01  -7.3772427E-03  -1.0562487E+01  -3.3595003E+05   1.1610769E+05  -4.3418572E+05  -1.3906218E+01  -7.3772427E-03  -1.0562487E+01  -2.3077283E+04  -3.5711860E+03  -2.3775644E+05   5.4085011E+01  -1.8519772E-03  -9.4702148E+00  -2.4905684E+04   5.3540291E+01  -2.3712139E+05   5.4085011E+01  -1.8519772E-03  -9.4702148E+00  -2.3077066E+04   3.6800100E+03  -2.3775097E+05   5.4085011E+01  -1.8519772E-03  -9.4702148E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005581E+01  -5.0000755E+01  -4.9635220E+01  -4.8795662E+01  -4.7522926E+01  -4.5854050E+01  -4.3826744E+01  -4.1482525E+01  -3.8855125E+01  -3.5973171E+01  -3.2865551E+01  -2.9553541E+01  -2.6057871E+01  -2.2394188E+01  -1.8582043E+01  -1.4633618E+01  -1.0562487E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005589E+01  -5.0001118E+01  -4.9642708E+01  -4.8776970E+01  -4.7447701E+01  -4.5708450E+01  -4.3633190E+01  -4.1262630E+01  -3.8626881E+01  -3.5738842E+01  -3.2627270E+01  -2.9325809E+01  -2.5859201E+01  -2.2234514E+01  -1.8466824E+01  -1.4572553E+01  -1.0562487E+01
    1.7460   5.5423062E+05   4.9196550E+05   5.5940025E+05   2.3887680E+05   2.3836611E+05   2.3887292E+05   3.3866591E+05   2.7137091E+05   3.4421538E+05   1.4653597E+04   2.1916104E+04   1.4653597E+04   3.1641425E+05   1.1979741E+05  -1.5006266E+04   2.7099819E+05  -3.2366893E-30  -1.4218377E+04   3.2160934E+05  -1.2176326E+05  -1.5012059E+04   2.0110788E+02  -8.5215202E+01  -1.4651969E+04   1.6943906E+04   0.0000000E+00  -1.3900346E+04   2.0106645E+02   8.5197647E+01  -1.4651970E+04  -3.3169012E+05  -1.1452633E+05  -4.2899531E+05  -1.3906022E+01  -7.3805433E-03  -1.0564100E+01  -2.9406603E+05   5.3802605E+01  -3.9440488E+05  -1.3906022E+01  -7.3805433E-03  -1.0564100E+01  -3.3488256E+05   1.1575275E+05  -4.3287828E+05  -1.3906022E+01  -7.3805433E-03  -1.0564100E+01  -2.3039701E+04  -3.5631663E+03  -2.3773641E+05   5.4085152E+01  -1.8630637E-03  -9.4686489E+00  -2.4863537E+04   5.3457005E+01  -2.3706583E+05   5.4085152E+01  -1.8630637E-03  -9.4686489E+00  -2.3039482E+04   3.6718499E+03  -2.3773088E+05   5.4085152E+01  -1.8630637E-03  -9.4686489E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005581E+01  -5.0000767E+01  -4.9635780E+01  -4.8796753E+01  -4.7524265E+01  -4.5855484E+01  -4.3828251E+01  -4.1484150E+01  -3.8856861E+01  -3.5975037E+01  -3.2867435E+01  -2.9555441E+01  -2.6059694E+01  -2.2396004E+01  -1.8583776E+01  -1.4635314E+01  -1.0564100E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005589E+01  -5.0001133E+01  -4.9643349E+01  -4.8778275E+01  -4.7449249E+01  -4.5709854E+01  -4.3634525E+01  -4.1264214E+01  -3.8628613E+01  -3.5740799E+01  -3.2629082E+01  -2.9327553E+01  -2.5860912E+01  -2.2236313E+01  -1.8468487E+01  -1.4574166E+01  -1.0564100E+01
    1.7490   5.5283725E+05   4.9248644E+05   5.5774956E+05   2.3885647E+05   2.3831248E+05   2.3885248E+05   3.3688972E+05   2.7125578E+05   3.4231741E+05   1.4653637E+04   2.1918105E+04   1.4653636E+04   3.1475553E+05   1.1915748E+05  -1.5004412E+04   2.7088288E+05  -3.5618088E-30  -1.4218261E+04   3.1983672E+05  -1.2108000E+05  -1.5010075E+04   2.0370276E+02  -8.6314728E+01  -1.4651966E+04   1.6946498E+04   0.0000000E+00  -1.3900342E+04   2.0366016E+02   8.6296677E+01  -1.4651966E+04  -3.3082475E+05  -1.1424298E+05  -4.2793991E+05  -1.3905827E+01  -7.3837047E-03  -1.0565715E+01  -2.9438462E+05   5.3056610E+01  -3.9481719E+05  -1.3905827E+01  -7.3837047E-03  -1.0565715E+01  -3.3386012E+05   1.1541327E+05  -4.3162691E+05  -1.3905827E+01  -7.3837047E-03  -1.0565715E+01  -2.3002514E+04  -3.5552239E+03  -2.3771970E+05   5.4085297E+01  -1.8741013E-03  -9.4670820E+00  -2.4822123E+04   5.3371853E+01  -2.3701623E+05   5.4085297E+01  -1.8741013E-03  -9.4670820E+00  -2.3002289E+04   3.6637607E+03  -2.3771408E+05   5.4085297E+01  -1.8741013E-03  -9.4670820E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005581E+01  -5.0000778E+01  -4.9636337E+01  -4.8797840E+01  -4.7525604E+01  -4.5856922E+01  -4.3829762E+01  -4.1485783E+01  -3.8858601E+01  -3.5976906E+01  -3.2869328E+01  -2.9557344E+01  -2.6061518E+01  -2.2397820E+01  -1.8585512E+01  -1.4637011E+01  -1.0565715E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005589E+01  -5.0001152E+01  -4.9643993E+01  -4.8779583E+01  -4.7450806E+01  -4.5711262E+01  -4.3635868E+01  -4.1265808E+01  -3.8630352E+01  -3.5742756E+01  -3.2630901E+01  -2.9329304E+01  -2.5862625E+01  -2.2238113E+01  -1.8470150E+01  -1.4575779E+01  -1.0565715E+01
    1.7520   5.5151406E+05   4.9322300E+05   5.5617288E+05   2.3884052E+05   2.3826534E+05   2.3883644E+05   3.3512353E+05   2.7139356E+05   3.4047362E+05   1.4653676E+04   2.1920080E+04   1.4653676E+04   3.1310612E+05   1.1852116E+05  -1.5002568E+04   2.7102084E+05  -3.9220755E-30  -1.4218424E+04   3.1811478E+05  -1.2041605E+05  -1.5008149E+04   2.0629227E+02  -8.7411980E+01  -1.4651963E+04   1.6949057E+04   0.0000000E+00  -1.3900339E+04   2.0624849E+02   8.7393425E+01  -1.4651963E+04  -3.3000225E+05  -1.1397438E+05  -4.2693806E+05  -1.3905632E+01  -7.3867277E-03  -1.0567328E+01  -2.9483500E+05   5.2329926E+01  -3.9540012E+05  -1.3905632E+01  -7.3867277E-03  -1.0567328E+01  -3.3288288E+05   1.1508934E+05  -4.3043197E+05  -1.3905632E+01  -7.3867277E-03  -1.0567328E+01  -2.2965824E+04  -3.5473748E+03  -2.3770734E+05   5.4085442E+01  -1.8850896E-03  -9.4655142E+00  -2.4781488E+04   5.3284935E+01  -2.3697309E+05   5.4085442E+01  -1.8850896E-03  -9.4655142E+00  -2.2965594E+04   3.6557603E+03  -2.3770161E+05   5.4085442E+01  -1.8850896E-03  -9.4655142E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005581E+01  -5.0000793E+01  -4.9636894E+01  -4.8798923E+01  -4.7526943E+01  -4.5858360E+01  -4.3831276E+01  -4.1487415E+01  -3.8860348E+01  -3.5978775E+01  -3.2871220E+01  -2.9559250E+01  -2.6063345E+01  -2.2399639E+01  -1.8587250E+01  -1.4638708E+01  -1.0567328E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005589E+01  -5.0001171E+01  -4.9644630E+01  -4.8780891E+01  -4.7452362E+01  -4.5712681E+01  -4.3637222E+01  -4.1267410E+01  -3.8632095E+01  -3.5744720E+01  -3.2632725E+01  -2.9331060E+01  -2.5864342E+01  -2.2239916E+01  -1.8471817E+01  -1.4577394E+01  -1.0567328E+01
    1.7550   5.5026744E+05   4.9415019E+05   5.5466669E+05   2.3882870E+05   2.3822344E+05   2.3882448E+05   3.3337725E+05   2.7179272E+05   3.3867222E+05   1.4653716E+04   2.1922029E+04   1.4653716E+04   3.1147528E+05   1.1789201E+05  -1.5000747E+04   2.7142053E+05  -4.3217812E-30  -1.4218875E+04   3.1643247E+05  -1.1976721E+05  -1.5006269E+04   2.0887593E+02  -8.8506752E+01  -1.4651960E+04   1.6951580E+04   0.0000000E+00  -1.3900336E+04   2.0883098E+02   8.8487701E+01  -1.4651960E+04  -3.2922650E+05  -1.1372184E+05  -4.2599472E+05  -1.3905437E+01  -7.3896130E-03  -1.0568943E+01  -2.9540194E+05   5.1618935E+01  -3.9613394E+05  -1.3905437E+01  -7.3896130E-03  -1.0568943E+01  -3.3194875E+05   1.1478025E+05  -4.2929084E+05  -1.3905437E+01  -7.3896130E-03  -1.0568943E+01  -2.2929602E+04  -3.5396143E+03  -2.3769908E+05   5.4085583E+01  -1.8960272E-03  -9.4639463E+00  -2.4741494E+04   5.3195950E+01  -2.3693514E+05   5.4085583E+01  -1.8960272E-03  -9.4639463E+00  -2.2929363E+04   3.6478433E+03  -2.3769323E+05   5.4085583E+01  -1.8960272E-03  -9.4639463E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005585E+01  -5.0000805E+01  -4.9637444E+01  -4.8800011E+01  -4.7528282E+01  -4.5859802E+01  -4.3832790E+01  -4.1489056E+01  -3.8862095E+01  -3.5980652E+01  -3.2873116E+01  -2.9561159E+01  -2.6065174E+01  -2.2401461E+01  -1.8588989E+01  -1.4640407E+01  -1.0568943E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005589E+01  -5.0001190E+01  -4.9645267E+01  -4.8782196E+01  -4.7453918E+01  -4.5714104E+01  -4.3638584E+01  -4.1269020E+01  -3.8633846E+01  -3.5746689E+01  -3.2634552E+01  -2.9332821E+01  -2.5866062E+01  -2.2241720E+01  -1.8473482E+01  -1.4579007E+01  -1.0568943E+01
