
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 26-Jun-2025 at 17:39:04.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    4.4580   5.4741638E+05   5.0792188E+05   5.4817238E+05   2.1678281E+05   2.1586655E+05   2.1676509E+05   3.1378769E+05   2.7624866E+05   3.1522866E+05   1.4653277E+04   2.3253984E+04   1.4653278E+04   2.9616419E+05   1.0259175E+05  -1.4980550E+04   2.7588222E+05  -4.3064450E-09  -1.4223958E+04   2.9752794E+05  -1.0306200E+05  -1.4982061E+04  -1.4952496E+02   6.3358032E+01  -1.4652378E+04   1.8643631E+04   2.1725985E-37  -1.3898303E+04  -1.4959291E+02  -6.3386826E+01  -1.4652378E+04  -2.9702369E+05  -1.0899306E+05  -4.4672381E+05  -1.4433913E+01  -9.3254736E-03  -1.3041466E+01  -2.7595675E+05  -1.0998379E+02  -4.2641819E+05  -1.4433913E+01  -9.3254736E-03  -1.3041466E+01  -2.9753419E+05   1.0896814E+05  -4.4731681E+05  -1.4433913E+01  -9.3254736E-03  -1.3041466E+01  -4.1009614E+03  -3.5933906E+03  -2.1671423E+05   5.3488922E+01  -3.3994548E-03  -9.8028784E+00  -1.1705548E+04  -3.4610676E+01  -2.1554894E+05   5.3488922E+01  -3.3994548E-03  -9.8028784E+00  -4.1016084E+03   3.5259209E+03  -2.1669761E+05   5.3488922E+01  -3.3994548E-03  -9.8028784E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005249E+01  -4.9967518E+01  -4.9440807E+01  -4.8431736E+01  -4.6936821E+01  -4.4970238E+01  -4.2577984E+01  -3.9788006E+01  -3.6638393E+01  -3.3186909E+01  -2.9490435E+01  -2.5594717E+01  -2.1537079E+01  -1.7344757E+01  -1.3041466E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005192E+01  -4.9962387E+01  -4.9411358E+01  -4.8362667E+01  -4.6815567E+01  -4.4793381E+01  -4.2347790E+01  -3.9516548E+01  -3.6346733E+01  -3.2897476E+01  -2.9221518E+01  -2.5365980E+01  -2.1368694E+01  -1.7252913E+01  -1.3041466E+01
    4.4610   5.4725250E+05   5.0801688E+05   5.4798912E+05   2.1677597E+05   2.1586488E+05   2.1675825E+05   3.1344853E+05   2.7631300E+05   3.1485709E+05   1.4653278E+04   2.3256312E+04   1.4653279E+04   2.9584519E+05   1.0247532E+05  -1.4980199E+04   2.7594666E+05  -4.4601669E-09  -1.4224031E+04   2.9717828E+05  -1.0293493E+05  -1.4981675E+04  -1.4957809E+02   6.3380550E+01  -1.4652378E+04   1.8646537E+04   2.2652310E-37  -1.3898299E+04  -1.4964601E+02  -6.3409328E+01  -1.4652378E+04  -2.9693984E+05  -1.0895837E+05  -4.4658719E+05  -1.4433949E+01  -9.3009258E-03  -1.3041416E+01  -2.7601188E+05  -1.1091066E+02  -4.2649569E+05  -1.4433949E+01  -9.3009258E-03  -1.3041416E+01  -2.9743944E+05   1.0892755E+05  -4.4716516E+05  -1.4433949E+01  -9.3009258E-03  -1.3041416E+01  -4.1121255E+03  -3.5980911E+03  -2.1670709E+05   5.3488926E+01  -3.3863029E-03  -9.8036489E+00  -1.1726672E+04  -3.5050682E+01  -2.1554611E+05   5.3488926E+01  -3.3863029E-03  -9.8036489E+00  -4.1127686E+03   3.5297297E+03  -2.1669048E+05   5.3488926E+01  -3.3863029E-03  -9.8036489E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005249E+01  -4.9967346E+01  -4.9440628E+01  -4.8431530E+01  -4.6936855E+01  -4.4970333E+01  -4.2578011E+01  -3.9788071E+01  -3.6638470E+01  -3.3186905E+01  -2.9490347E+01  -2.5594589E+01  -2.1536957E+01  -1.7344662E+01  -1.3041416E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005192E+01  -4.9962265E+01  -4.9411194E+01  -4.8362461E+01  -4.6815632E+01  -4.4793537E+01  -4.2347889E+01  -3.9516651E+01  -3.6346806E+01  -3.2897430E+01  -2.9221397E+01  -2.5365889E+01  -2.1368610E+01  -1.7252846E+01  -1.3041416E+01
    4.4640   5.4716506E+05   5.0816825E+05   5.4787519E+05   2.1677014E+05   2.1586470E+05   2.1675241E+05   3.1323488E+05   2.7647381E+05   3.1460003E+05   1.4653279E+04   2.3258641E+04   1.4653279E+04   2.9564491E+05   1.0240005E+05  -1.4979980E+04   2.7610766E+05  -4.6207180E-09  -1.4224212E+04   2.9693697E+05  -1.0284542E+05  -1.4981410E+04  -1.4963091E+02   6.3402927E+01  -1.4652378E+04   1.8649443E+04   2.3617491E-37  -1.3898296E+04  -1.4969878E+02  -6.3431683E+01  -1.4652378E+04  -2.9689841E+05  -1.0893922E+05  -4.4651222E+05  -1.4433981E+01  -9.2762625E-03  -1.3041359E+01  -2.7609838E+05  -1.1184516E+02  -4.2662003E+05  -1.4433981E+01  -9.2762625E-03  -1.3041359E+01  -2.9738316E+05   1.0890105E+05  -4.4706938E+05  -1.4433981E+01  -9.2762625E-03  -1.3041359E+01  -4.1233530E+03  -3.6027910E+03  -2.1670097E+05   5.3488934E+01  -3.3730729E-03  -9.8044205E+00  -1.1747946E+04  -3.5489204E+01  -2.1554480E+05   5.3488934E+01  -3.3730729E-03  -9.8044205E+00  -4.1239927E+03   3.5335396E+03  -2.1668436E+05   5.3488934E+01  -3.3730729E-03  -9.8044205E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005249E+01  -4.9967178E+01  -4.9440445E+01  -4.8431316E+01  -4.6936886E+01  -4.4970417E+01  -4.2578022E+01  -3.9788116E+01  -3.6638535E+01  -3.3186886E+01  -2.9490250E+01  -2.5594452E+01  -2.1536827E+01  -1.7344561E+01  -1.3041359E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005192E+01  -4.9962139E+01  -4.9411026E+01  -4.8362251E+01  -4.6815685E+01  -4.4793682E+01  -4.2347980E+01  -3.9516735E+01  -3.6346867E+01  -3.2897369E+01  -2.9221266E+01  -2.5365789E+01  -2.1368519E+01  -1.7252773E+01  -1.3041359E+01
    4.4670   5.4715494E+05   5.0837494E+05   5.4783162E+05   2.1676575E+05   2.1586634E+05   2.1674797E+05   3.1314859E+05   2.7672984E+05   3.1445978E+05   1.4653279E+04   2.3260971E+04   1.4653280E+04   2.9556512E+05   1.0236652E+05  -1.4979895E+04   2.7636400E+05  -4.7884261E-09  -1.4224498E+04   2.9680609E+05  -1.0279419E+05  -1.4981268E+04  -1.4968341E+02   6.3425175E+01  -1.4652378E+04   1.8652352E+04   2.4623130E-37  -1.3898292E+04  -1.4975124E+02  -6.3453911E+01  -1.4652378E+04  -2.9689988E+05  -1.0893580E+05  -4.4649966E+05  -1.4434008E+01  -9.2514837E-03  -1.3041295E+01  -2.7621569E+05  -1.1278732E+02  -4.2679031E+05  -1.4434008E+01  -9.2514837E-03  -1.3041295E+01  -2.9736597E+05   1.0888887E+05  -4.4703041E+05  -1.4434008E+01  -9.2514837E-03  -1.3041295E+01  -4.1346533E+03  -3.6074968E+03  -2.1669628E+05   5.3488945E+01  -3.3597650E-03  -9.8051929E+00  -1.1769387E+04  -3.5926262E+01  -2.1554525E+05   5.3488945E+01  -3.3597650E-03  -9.8051929E+00  -4.1352900E+03   3.5373574E+03  -2.1667964E+05   5.3488945E+01  -3.3597650E-03  -9.8051929E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005249E+01  -4.9967007E+01  -4.9440262E+01  -4.8431099E+01  -4.6936905E+01  -4.4970493E+01  -4.2578022E+01  -3.9788151E+01  -3.6638580E+01  -3.3186859E+01  -2.9490141E+01  -2.5594307E+01  -2.1536690E+01  -1.7344452E+01  -1.3041295E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005192E+01  -4.9962017E+01  -4.9410858E+01  -4.8362030E+01  -4.6815731E+01  -4.4793819E+01  -4.2348053E+01  -3.9516808E+01  -3.6346912E+01  -3.2897297E+01  -2.9221125E+01  -2.5365681E+01  -2.1368418E+01  -1.7252693E+01  -1.3041295E+01
    4.4700   5.4722294E+05   5.0863588E+05   5.4785962E+05   2.1676295E+05   2.1586973E+05   2.1674514E+05   3.1319047E+05   2.7707897E+05   3.1443753E+05   1.4653280E+04   2.3263303E+04   1.4653281E+04   2.9560656E+05   1.0237502E+05  -1.4979943E+04   2.7671359E+05  -4.9636188E-09  -1.4224887E+04   2.9678691E+05  -1.0278166E+05  -1.4981248E+04  -1.4973564E+02   6.3447304E+01  -1.4652378E+04   1.8655262E+04   2.5670896E-37  -1.3898289E+04  -1.4980341E+02  -6.3476021E+01  -1.4652378E+04  -2.9694472E+05  -1.0894830E+05  -4.4655016E+05  -1.4434029E+01  -9.2265904E-03  -1.3041224E+01  -2.7636322E+05  -1.1373714E+02  -4.2700562E+05  -1.4434029E+01  -9.2265904E-03  -1.3041224E+01  -2.9738853E+05   1.0889123E+05  -4.4704916E+05  -1.4434029E+01  -9.2265904E-03  -1.3041224E+01  -4.1460298E+03  -3.6122114E+03  -2.1669320E+05   5.3488964E+01  -3.3463801E-03  -9.8059654E+00  -1.1790992E+04  -3.6361839E+01  -2.1554748E+05   5.3488964E+01  -3.3463801E-03  -9.8059654E+00  -4.1466641E+03   3.5411863E+03  -2.1667655E+05   5.3488964E+01  -3.3463801E-03  -9.8059654E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005245E+01  -4.9966839E+01  -4.9440079E+01  -4.8430878E+01  -4.6936913E+01  -4.4970558E+01  -4.2578011E+01  -3.9788166E+01  -3.6638615E+01  -3.3186817E+01  -2.9490023E+01  -2.5594151E+01  -2.1536543E+01  -1.7344336E+01  -1.3041224E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005192E+01  -4.9961891E+01  -4.9410686E+01  -4.8361805E+01  -4.6815765E+01  -4.4793945E+01  -4.2348118E+01  -3.9516865E+01  -3.6346943E+01  -3.2897209E+01  -2.9220972E+01  -2.5365564E+01  -2.1368309E+01  -1.7252605E+01  -1.3041224E+01
    4.4730   5.4736875E+05   5.0894869E+05   5.4795919E+05   2.1676120E+05   2.1587408E+05   2.1674338E+05   3.1336031E+05   2.7751816E+05   3.1453366E+05   1.4653281E+04   2.3265635E+04   1.4653282E+04   2.9576900E+05   1.0242545E+05  -1.4980127E+04   2.7715331E+05  -5.1466222E-09  -1.4225374E+04   2.9687962E+05  -1.0280791E+05  -1.4981354E+04  -1.4978761E+02   6.3469326E+01  -1.4652378E+04   1.8658174E+04   2.6762523E-37  -1.3898285E+04  -1.4985533E+02  -6.3498020E+01  -1.4652378E+04  -2.9703272E+05  -1.0897661E+05  -4.4666338E+05  -1.4434045E+01  -9.2015835E-03  -1.3041145E+01  -2.7653969E+05  -1.1469431E+02  -4.2726403E+05  -1.4434045E+01  -9.2015835E-03  -1.3041145E+01  -2.9745078E+05   1.0890814E+05  -4.4712562E+05  -1.4434045E+01  -9.2015835E-03  -1.3041145E+01  -4.1574712E+03  -3.6169241E+03  -2.1669114E+05   5.3488991E+01  -3.3329185E-03  -9.8067389E+00  -1.1812714E+04  -3.6795765E+01  -2.1555064E+05   5.3488991E+01  -3.3329185E-03  -9.8067389E+00  -4.1581035E+03   3.5450164E+03  -2.1667448E+05   5.3488991E+01  -3.3329185E-03  -9.8067389E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005245E+01  -4.9966667E+01  -4.9439892E+01  -4.8430649E+01  -4.6936916E+01  -4.4970615E+01  -4.2577984E+01  -3.9788166E+01  -3.6638634E+01  -3.3186764E+01  -2.9489891E+01  -2.5593987E+01  -2.1536388E+01  -1.7344212E+01  -1.3041145E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005192E+01  -4.9961765E+01  -4.9410515E+01  -4.8361576E+01  -4.6815792E+01  -4.4794060E+01  -4.2348164E+01  -3.9516903E+01  -3.6346962E+01  -3.2897114E+01  -2.9220808E+01  -2.5365437E+01  -2.1368191E+01  -1.7252512E+01  -1.3041145E+01
    4.4760   5.4759181E+05   5.0931125E+05   5.4813025E+05   2.1676136E+05   2.1588008E+05   2.1674353E+05   3.1365678E+05   2.7804347E+05   3.1474741E+05   1.4653281E+04   2.3267969E+04   1.4653282E+04   2.9605128E+05   1.0251737E+05  -1.4980442E+04   2.7767931E+05  -5.3377573E-09  -1.4225957E+04   2.9708366E+05  -1.0287271E+05  -1.4981582E+04  -1.4983936E+02   6.3491257E+01  -1.4652378E+04   1.8661086E+04   2.7899819E-37  -1.3898282E+04  -1.4990701E+02  -6.3519924E+01  -1.4652378E+04  -2.9716362E+05  -1.0902065E+05  -4.4683897E+05  -1.4434056E+01  -9.1764648E-03  -1.3041059E+01  -2.7674384E+05  -1.1565855E+02  -4.2756375E+05  -1.4434056E+01  -9.1764648E-03  -1.3041059E+01  -2.9755275E+05   1.0893957E+05  -4.4725975E+05  -1.4434056E+01  -9.1764648E-03  -1.3041059E+01  -4.1689961E+03  -3.6216504E+03  -2.1669100E+05   5.3489017E+01  -3.3193806E-03  -9.8075142E+00  -1.1834596E+04  -3.7228149E+01  -2.1555544E+05   5.3489017E+01  -3.3193806E-03  -9.8075142E+00  -4.1696274E+03   3.5488630E+03  -2.1667436E+05   5.3489017E+01  -3.3193806E-03  -9.8075142E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005245E+01  -4.9966499E+01  -4.9439705E+01  -4.8430416E+01  -4.6936909E+01  -4.4970661E+01  -4.2577946E+01  -3.9788155E+01  -3.6638638E+01  -3.3186699E+01  -2.9489752E+01  -2.5593813E+01  -2.1536226E+01  -1.7344082E+01  -1.3041059E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005188E+01  -4.9961639E+01  -4.9410339E+01  -4.8361340E+01  -4.6815807E+01  -4.4794163E+01  -4.2348202E+01  -3.9516930E+01  -3.6346962E+01  -3.2896999E+01  -2.9220634E+01  -2.5365301E+01  -2.1368063E+01  -1.7252409E+01  -1.3041059E+01
    4.4790   5.4789044E+05   5.0972006E+05   5.4837144E+05   2.1676302E+05   2.1588708E+05   2.1674522E+05   3.1407762E+05   2.7865022E+05   3.1507719E+05   1.4653282E+04   2.3270303E+04   1.4653283E+04   2.9645116E+05   1.0265002E+05  -1.4980888E+04   2.7828678E+05  -5.5373404E-09  -1.4226629E+04   2.9739741E+05  -1.0297552E+05  -1.4981933E+04  -1.4989090E+02   6.3513096E+01  -1.4652378E+04   1.8663998E+04   2.9084660E-37  -1.3898278E+04  -1.4995850E+02  -6.3541737E+01  -1.4652378E+04  -2.9733644E+05  -1.0908005E+05  -4.4707550E+05  -1.4434062E+01  -9.1512362E-03  -1.3040968E+01  -2.7697381E+05  -1.1662926E+02  -4.2790191E+05  -1.4434062E+01  -9.1512362E-03  -1.3040968E+01  -2.9769366E+05   1.0898527E+05  -4.4745047E+05  -1.4434062E+01  -9.1512362E-03  -1.3040968E+01  -4.1805957E+03  -3.6263823E+03  -2.1669234E+05   5.3489056E+01  -3.3057672E-03  -9.8082886E+00  -1.1856599E+04  -3.7658871E+01  -2.1556125E+05   5.3489056E+01  -3.3057672E-03  -9.8082886E+00  -4.1812271E+03   3.5527192E+03  -2.1667575E+05   5.3489056E+01  -3.3057672E-03  -9.8082886E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005245E+01  -4.9966331E+01  -4.9439518E+01  -4.8430176E+01  -4.6936890E+01  -4.4970699E+01  -4.2577896E+01  -3.9788124E+01  -3.6638626E+01  -3.3186619E+01  -2.9489601E+01  -2.5593632E+01  -2.1536055E+01  -1.7343945E+01  -1.3040968E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005188E+01  -4.9961514E+01  -4.9410164E+01  -4.8361095E+01  -4.6815811E+01  -4.4794258E+01  -4.2348221E+01  -3.9516937E+01  -3.6346951E+01  -3.2896873E+01  -2.9220449E+01  -2.5365158E+01  -2.1367928E+01  -1.7252300E+01  -1.3040968E+01
    4.4820   5.4826294E+05   5.1017200E+05   5.4868156E+05   2.1676645E+05   2.1589533E+05   2.1674872E+05   3.1461944E+05   2.7933278E+05   3.1552041E+05   1.4653283E+04   2.3272637E+04   1.4653284E+04   2.9696553E+05   1.0282232E+05  -1.4981461E+04   2.7897022E+05  -5.7456790E-09  -1.4227386E+04   2.9781847E+05  -1.0311550E+05  -1.4982401E+04  -1.4994225E+02   6.3534851E+01  -1.4652378E+04   1.8666912E+04   3.0319005E-37  -1.3898275E+04  -1.5000978E+02  -6.3563465E+01  -1.4652378E+04  -2.9755031E+05  -1.0915449E+05  -4.4737162E+05  -1.4434062E+01  -9.1258967E-03  -1.3040868E+01  -2.7722781E+05  -1.1760586E+02  -4.2827588E+05  -1.4434062E+01  -9.1258967E-03  -1.3040868E+01  -2.9787288E+05   1.0904497E+05  -4.4769678E+05  -1.4434062E+01  -9.1258967E-03  -1.3040868E+01  -4.1922764E+03  -3.6311252E+03  -2.1669548E+05   5.3489094E+01  -3.2920786E-03  -9.8090649E+00  -1.1878736E+04  -3.8087944E+01  -2.1556830E+05   5.3489094E+01  -3.2920786E-03  -9.8090649E+00  -4.1929082E+03   3.5565898E+03  -2.1667898E+05   5.3489094E+01  -3.2920786E-03  -9.8090649E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005241E+01  -4.9966160E+01  -4.9439331E+01  -4.8429932E+01  -4.6936863E+01  -4.4970730E+01  -4.2577831E+01  -3.9788078E+01  -3.6638599E+01  -3.3186527E+01  -2.9489439E+01  -2.5593441E+01  -2.1535875E+01  -1.7343800E+01  -1.3040868E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005188E+01  -4.9961384E+01  -4.9409985E+01  -4.8360844E+01  -4.6815807E+01  -4.4794342E+01  -4.2348232E+01  -3.9516933E+01  -3.6346924E+01  -3.2896736E+01  -2.9220253E+01  -2.5365004E+01  -2.1367783E+01  -1.7252182E+01  -1.3040868E+01
    4.4850   5.4870650E+05   5.1066288E+05   5.4905831E+05   2.1677148E+05   2.1590459E+05   2.1675384E+05   3.1527797E+05   2.8008494E+05   3.1607353E+05   1.4653283E+04   2.3274973E+04   1.4653284E+04   2.9759028E+05   1.0303284E+05  -1.4982155E+04   2.7972331E+05  -5.9630727E-09  -1.4228218E+04   2.9834353E+05  -1.0329148E+05  -1.4982985E+04  -1.4999341E+02   6.3556530E+01  -1.4652378E+04   1.8669826E+04   3.1604886E-37  -1.3898271E+04  -1.5006087E+02  -6.3585114E+01  -1.4652378E+04  -2.9780359E+05  -1.0924338E+05  -4.4772506E+05  -1.4434058E+01  -9.1004493E-03  -1.3040762E+01  -2.7750350E+05  -1.1858752E+02  -4.2868209E+05  -1.4434058E+01  -9.1004493E-03  -1.3040762E+01  -2.9808906E+05   1.0911821E+05  -4.4799681E+05  -1.4434058E+01  -9.1004493E-03  -1.3040762E+01  -4.2040347E+03  -3.6358750E+03  -2.1670022E+05   5.3489143E+01  -3.2783155E-03  -9.8098412E+00  -1.1900994E+04  -3.8515320E+01  -2.1557634E+05   5.3489143E+01  -3.2783155E-03  -9.8098412E+00  -4.2046675E+03   3.5604712E+03  -2.1668381E+05   5.3489143E+01  -3.2783155E-03  -9.8098412E+00  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005241E+01  -4.9965992E+01  -4.9439140E+01  -4.8429684E+01  -4.6936825E+01  -4.4970745E+01  -4.2577755E+01  -3.9788017E+01  -3.6638557E+01  -3.3186424E+01  -2.9489265E+01  -2.5593241E+01  -2.1535688E+01  -1.7343649E+01  -1.3040762E+01  -5.0005589E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005650E+01  -5.0005188E+01  -4.9961254E+01  -4.9409801E+01  -4.8360588E+01  -4.6815792E+01  -4.4794418E+01  -4.2348225E+01  -3.9516911E+01  -3.6346882E+01  -3.2896584E+01  -2.9220045E+01  -2.5364841E+01  -2.1367630E+01  -1.7252058E+01  -1.3040762E+01
